T_C,P_kPa,x1_azeo,y1_pred,y1_std,min_diff,confidence
62.515947368421074,94.57000000000001,0.33838475354730424,0.3383849263191223,0.006907512433826923,1.72771818074402e-07,0.9931398739720091
62.515947368421074,99.07333333333334,0.3536746710873809,0.3536737561225891,0.008281960152089596,9.14964791765005e-07,0.9917860673111316
62.515947368421074,103.57666666666667,0.3600796152923285,0.36007943749427795,0.01712173968553543,1.7779805056017395e-07,0.983166479470954
62.515947368421074,108.08000000000001,0.369651361348619,0.3696517050266266,0.025533052161335945,3.436780076082613e-07,0.9751026530958466
62.515947368421074,112.58333333333334,0.37271895165454483,0.3727194368839264,0.03383255749940872,4.85229381563812e-07,0.9672746256112871
62.515947368421074,117.08666666666667,0.36848605012990326,0.368486225605011,0.0447269007563591,1.7547510772208952e-07,0.9571879495742114
62.515947368421074,121.59,0.37543866479430776,0.3754379153251648,0.058272313326597214,7.494691429688061e-07,0.9449363716759983
63.578526315789496,81.06,0.42890344703302186,0.4286016821861267,0.04699534922838211,0.00030176484689514727,0.955114080245899
63.578526315789496,85.56333333333333,0.35064080625212246,0.3506409525871277,0.0456717275083065,1.4633500522442944e-07,0.9563230731913006
63.578526315789496,90.06666666666666,0.3383124931580614,0.3383122384548187,0.034161459654569626,2.547032426636342e-07,0.9669669959795444
63.578526315789496,94.57000000000001,0.3396179194328051,0.33961808681488037,0.018038209527730942,1.6738207525568427e-07,0.982281402251003
63.578526315789496,99.07333333333334,0.34421332603718957,0.34421321749687195,0.0037522297352552414,1.0854031762264071e-07,0.9962617968617167
63.578526315789496,103.57666666666667,0.35024909339151117,0.35024893283843994,0.01149767730385065,1.6055307122675444e-07,0.9886330166031644
63.578526315789496,108.08000000000001,0.3577684749427411,0.3577690124511719,0.020994296297430992,5.375084307646105e-07,0.9794374009986486
63.578526315789496,112.58333333333334,0.3657115287091539,0.36571162939071655,0.029412927106022835,1.0068156264253503e-07,0.9714274745036366
63.578526315789496,117.08666666666667,0.36792344635555296,0.3679247796535492,0.03734886273741722,1.3332979962310532e-06,0.963995851271424
63.578526315789496,121.59,0.36873333622183474,0.3687327802181244,0.05133192241191864,5.560037103502502e-07,0.9511743900117147
64.64110526315791,81.06,0.40931548758166,0.4079207479953766,0.055977996438741684,0.001394739586283389,0.9469894291097675
64.64110526315791,85.56333333333333,0.3606562789337933,0.3606562316417694,0.054050035774707794,4.72920239080743e-08,0.9487215654473348
64.64110526315791,90.06666666666666,0.32681821634561675,0.32681819796562195,0.043563421815633774,1.837999480391872e-08,0.9582551276664715
64.64110526315791,94.57000000000001,0.331857263176374,0.3318571150302887,0.029116109013557434,1.4814608528812556e-07,0.9717076540163517
64.64110526315791,99.07333333333334,0.33263276867890806,0.33263319730758667,0.012416640296578407,4.286286786059357e-07,0.9877356418273202
64.64110526315791,103.57666666666667,0.3428798879411465,0.34287962317466736,0.0035892853047698736,2.647664791299853e-07,0.9964235515889551
64.64110526315791,108.08000000000001,0.3453807073616131,0.3453802168369293,0.014664300717413425,4.905246837605404e-07,0.9855476331363535
64.64110526315791,112.58333333333334,0.3546479842471576,0.3546488285064697,0.02342294715344906,8.442593121271713e-07,0.9771131307749179
64.64110526315791,117.08666666666667,0.3621774257844713,0.3621779978275299,0.030286211520433426,5.720430585887115e-07,0.970604079544325
64.64110526315791,121.59,0.3663324508682125,0.3663317561149597,0.04144499450922012,6.947532527612488e-07,0.9602043365441965
65.70368421052633,81.06,0.3868047140463194,0.3852301836013794,0.06603354215621948,0.0015745304449399922,0.9380567875728785
65.70368421052633,85.56333333333333,0.35486700311132086,0.3548669219017029,0.06241190806031227,8.120961797475346e-08,0.9412545100569701
65.70368421052633,90.06666666666666,0.3198606715198651,0.3198605179786682,0.052309900522232056,1.5354119686783463e-07,0.9502904035244065
65.70368421052633,94.57000000000001,0.31700348492866826,0.3170035183429718,0.038559865206480026,3.341430354630859e-08,0.9628717934340609
65.70368421052633,99.07333333333334,0.3206980460524029,0.320698082447052,0.0221960861235857,3.63946491277467e-08,0.9782858823029165
65.70368421052633,103.57666666666667,0.32590148900421584,0.32590150833129883,0.006160922348499298,1.9327082989573086e-08,0.9938768021976853
65.70368421052633,108.08000000000001,0.33643506288545993,0.33643609285354614,0.007417222019284964,1.029968086208033e-06,0.9926373881077616
65.70368421052633,112.58333333333334,0.340956883402078,0.34095650911331177,0.01713687554001808,3.7428876625833496e-07,0.9831518491246128
65.70368421052633,117.08666666666667,0.35413963959549283,0.3541403114795685,0.02229749597609043,6.718840756536615e-07,0.9781888383138405
65.70368421052633,121.59,0.36468054574296604,0.3646816611289978,0.031465571373701096,1.1153860317580921e-06,0.9694943076657465
66.76626315789476,81.06,0.38381470693327036,0.38162538409233093,0.07238150388002396,0.0021893228409394228,0.9325039609335505
66.76626315789476,85.56333333333333,0.6142157869402048,0.6142158508300781,0.054486021399497986,6.388987328076468e-08,0.9483293089772922
66.76626315789476,90.06666666666666,0.31734702253329583,0.31734713912010193,0.06139886751770973,1.165868060981623e-07,0.9421528801313844
66.76626315789476,94.57000000000001,0.30521083089401607,0.30521076917648315,0.047751687467098236,6.171753291761561e-08,0.9544246141158348
66.76626315789476,99.07333333333334,0.30578383711134816,0.30578380823135376,0.03199915960431099,2.8879994395936137e-08,0.9689930371488092
66.76626315789476,103.57666666666667,0.3059320462398041,0.3059319853782654,0.015087492763996124,6.08615386976652e-08,0.985136756317513
66.76626315789476,108.08000000000001,0.31874189383773616,0.31874191761016846,0.005677314940840006,2.3772432300450674e-08,0.9943547350064529
66.76626315789476,112.58333333333334,0.32909387809034923,0.32909417152404785,0.008851226419210434,2.934336986171182e-07,0.9912264304315447
66.76626315789476,117.08666666666667,0.3416991328471734,0.3416992425918579,0.016150662675499916,1.0974468450664077e-07,0.9841060353855642
66.76626315789476,121.59,0.3589192000084405,0.3589198589324951,0.02359178476035595,6.589240545973318e-07,0.9769519596468046
67.82884210526316,81.06,0.340813353146428,0.33872926235198975,0.08709674328565598,0.002084090794438276,0.9198813317916733
67.82884210526316,85.56333333333333,0.37569245747386454,0.37583422660827637,0.07149896025657654,0.0001417691344118288,0.9332720208711582
67.82884210526316,90.06666666666666,0.5947451233978547,0.5947452783584595,0.05234421044588089,1.5496060479236462e-07,0.9502594208945165
67.82884210526316,94.57000000000001,0.2947313568172063,0.2947312295436859,0.056093815714120865,1.2727352038943707e-07,0.9468855750507442
